,x1,y1,x2,y2,Class,image,Type,MPG,Median MPG
2099,66,64,598,385,89,02100.jpg,SUV,20.3,1
2100,17,39,237,156,53,02101.jpg,Pickup Truck,14,0
2101,20,23,274,196,174,02102.jpg,Van,20,1
2102,34,262,766,650,196,02103.jpg,Convertible,36,1
2103,25,215,625,411,173,02104.jpg,Sedan,20.1,1
2104,10,142,465,309,180,02105.jpg,Coupe,15,0
2105,129,94,502,382,76,02106.jpg,SUV,16.4,0
2106,23,57,232,186,65,02107.jpg,Pickup Truck,17,0
2107,53,122,993,553,147,02108.jpg,SUV,17.5,0
2108,31,51,635,399,48,02109.jpg,SUV,16.3,0
2109,116,141,535,367,96,02110.jpg,Sedan,19.8,1
2110,20,7,239,174,5,02111.jpg,Sedan,23.7,1
2111,95,84,612,391,114,02112.jpg,Pickup Truck,15,0
2112,109,39,980,590,59,02113.jpg,Convertible,18.7,1
2113,9,37,651,477,23,02114.jpg,Sedan,21,1
2114,11,37,441,206,51,02115.jpg,Sedan,19,1
2115,26,66,379,258,30,02116.jpg,Station Wagon,20.3,1
2116,1,79,1918,1120,153,02117.jpg,Coupe,11,0
2117,509,458,1031,686,101,02118.jpg,Coupe,13,0
2118,44,162,605,360,115,02119.jpg,Sedan,25.3,1
2119,44,63,448,253,142,02120.jpg,SUV,16,0
2120,143,114,546,374,68,02121.jpg,SUV,15.3,0
2121,29,63,602,324,102,02122.jpg,Convertible,15,0
2122,74,88,517,354,137,02123.jpg,Sedan,20,1
2123,9,97,493,252,4,02124.jpg,Sedan,20.7,1
2124,21,77,622,466,74,02125.jpg,Pickup Truck,16,0
2125,7,20,298,197,143,02126.jpg,SUV,16,0
2126,31,98,380,226,38,02127.jpg,Convertible,22.4,1
2127,63,328,1223,755,134,02128.jpg,Sedan,36,1
2128,20,23,280,164,148,02129.jpg,SUV,20.6,1
2129,42,89,588,377,19,02130.jpg,Hatchback,26,1
2130,81,140,524,337,189,02131.jpg,SUV,19,1
2131,26,290,996,610,91,02132.jpg,Pickup Truck,15.5,0
2132,126,143,907,715,117,02133.jpg,Sedan,32,1
2133,147,149,905,654,57,02134.jpg,Coupe,18.3,0
2134,67,103,533,366,87,02135.jpg,Pickup Truck,15.4,0
2135,128,33,515,309,131,02136.jpg,SUV,22,1
2136,19,118,557,340,137,02137.jpg,Sedan,20,1
2137,20,272,982,633,164,02138.jpg,Sedan,21,1
2138,2,3,217,117,161,02139.jpg,Convertible,18.4,0
2139,35,176,492,480,61,02140.jpg,Sedan,21,1
2140,14,164,1011,615,103,02141.jpg,Convertible,14,0
2141,74,70,251,170,70,02142.jpg,Pickup Truck,15.7,0
2142,8,76,3640,2675,172,02143.jpg,Coupe,26,1
2143,37,82,594,380,26,02144.jpg,Sedan,26,1
2144,112,7,853,717,1,02145.jpg,SUV,10,0
2145,8,14,294,142,107,02146.jpg,Convertible,18.2,0
2146,74,114,585,432,178,02147.jpg,Hatchback,29,1
2147,95,124,617,401,133,02148.jpg,SUV,18.5,0
2148,57,107,611,421,48,02149.jpg,SUV,16.3,0
2149,55,82,564,338,169,02150.jpg,Van,14,0
2150,206,135,1543,1076,149,02151.jpg,SUV,23.6,1
2151,4,51,458,291,27,02152.jpg,Convertible,21.3,1
2152,208,47,483,364,166,02153.jpg,Van,18.3,0
2153,67,62,212,185,29,02154.jpg,Sedan,25.5,1
2154,86,38,197,151,45,02155.jpg,Convertible,10,0
2155,54,55,305,220,123,02156.jpg,Convertible,33.5,1
2156,156,175,484,332,118,02157.jpg,SUV,22,1
2157,37,39,486,273,102,02158.jpg,Convertible,15,0
2158,56,200,514,396,144,02159.jpg,Coupe,17.8,0
2159,63,5,940,723,169,02160.jpg,Van,14,0
2160,49,38,575,447,149,02161.jpg,SUV,23.6,1
2161,40,134,759,463,102,02162.jpg,Convertible,15,0
2162,104,325,1180,776,170,02163.jpg,Hatchback,27.7,1
2163,108,49,600,327,31,02164.jpg,Convertible,16.3,0
2164,49,35,565,439,24,02165.jpg,Sedan,15.5,0
2165,23,113,617,367,117,02166.jpg,Sedan,32,1
2166,185,454,1947,1129,107,02167.jpg,Convertible,18.2,0
2167,54,246,678,553,101,02168.jpg,Coupe,13,0
2168,52,27,575,418,65,02169.jpg,Pickup Truck,17,0
2169,12,6,314,202,114,02170.jpg,Pickup Truck,15,0
2170,32,305,1595,981,18,02171.jpg,Station Wagon,18,0
2171,49,49,203,164,34,02172.jpg,Coupe,16,0
2172,184,284,840,696,105,02173.jpg,Sedan,24.7,1
2173,366,293,1817,1222,145,02174.jpg,SUV,23.6,1
2174,12,58,297,192,44,02175.jpg,Sedan,13,0
2175,17,111,358,240,17,02176.jpg,Sedan,18.3,0
2176,22,30,625,531,101,02177.jpg,Coupe,13,0
2177,15,77,454,272,127,02178.jpg,Van,18.5,0
2178,103,180,587,434,120,02179.jpg,SUV,21,1
2179,205,192,617,352,168,02180.jpg,Hatchback,99,1
2180,31,74,549,384,48,02181.jpg,SUV,16.3,0
2181,35,54,564,361,123,02182.jpg,Convertible,33.5,1
2182,28,2,608,423,195,02183.jpg,SUV,16.8,0
2183,95,30,492,256,180,02184.jpg,Coupe,15,0
2184,47,208,997,667,20,02185.jpg,Sedan,16,0
2185,56,67,420,284,178,02186.jpg,Hatchback,29,1
2186,28,8,183,138,143,02187.jpg,SUV,16,0
2187,58,1,582,373,30,02188.jpg,Station Wagon,20.3,1
2188,36,331,857,692,163,02189.jpg,Coupe,15,0
2189,10,67,575,302,172,02190.jpg,Coupe,26,1
2190,1,28,272,157,156,02191.jpg,Sedan,19,1
2191,61,45,752,502,145,02192.jpg,SUV,23.6,1
2192,52,42,504,315,174,02193.jpg,Van,20,1
2193,80,155,471,320,9,02194.jpg,Coupe,15.8,0
2194,61,130,738,481,34,02195.jpg,Coupe,16,0
2195,62,210,673,475,122,02196.jpg,Pickup Truck,18.6,0
2196,180,78,600,402,158,02197.jpg,Convertible,12,0
2197,100,86,304,276,181,02198.jpg,Sedan,23.7,1
2198,4,56,395,229,104,02199.jpg,Coupe,14,0
2199,70,117,461,330,60,02200.jpg,Station Wagon,24.9,1
2200,91,107,937,561,160,02201.jpg,Coupe,18,0
2201,295,120,1199,519,152,02202.jpg,Coupe,15.3,0
2202,114,86,406,288,66,02203.jpg,Sedan,28.7,1
2203,168,93,1131,699,173,02204.jpg,Sedan,20.1,1
2204,35,74,611,409,68,02205.jpg,SUV,15.3,0
2205,61,82,948,673,132,02206.jpg,SUV,23.2,1
2206,18,23,639,387,73,02207.jpg,Sedan,21.2,1
2207,46,43,473,375,179,02208.jpg,Convertible,15,0
2208,25,76,563,312,53,02209.jpg,Pickup Truck,14,0
2209,24,77,267,186,156,02210.jpg,Sedan,19,1
2210,41,135,365,300,116,02211.jpg,Van,13.5,0
2211,45,116,547,393,74,02212.jpg,Pickup Truck,16,0
2212,501,443,1088,706,137,02213.jpg,Sedan,20,1
2213,13,14,301,155,18,02214.jpg,Station Wagon,18,0
2214,126,27,522,445,58,02215.jpg,SUV,19,1
2215,89,42,868,504,100,02216.jpg,Convertible,29,1
2216,35,81,428,294,139,02217.jpg,Hatchback,26,1
2217,328,274,1017,689,145,02218.jpg,SUV,23.6,1
2218,34,33,663,401,149,02219.jpg,SUV,23.6,1
2219,73,164,936,471,13,02220.jpg,Coupe,24.5,1
2220,55,68,529,450,32,02221.jpg,SUV,17,0
2221,29,66,597,228,59,02222.jpg,Convertible,18.7,1
2222,11,98,734,463,85,02223.jpg,Van,18.3,0
2223,7,61,290,205,80,02224.jpg,Convertible,19.5,1
2224,14,58,488,273,91,02225.jpg,Pickup Truck,15.5,0
2225,109,163,553,425,117,02226.jpg,Sedan,32,1
2226,86,68,199,158,165,02227.jpg,Sedan,17.5,0
2227,38,134,463,311,137,02228.jpg,Sedan,20,1
2228,107,445,884,665,158,02229.jpg,Convertible,12,0
2229,28,32,340,178,69,02230.jpg,Pickup Truck,16,0
2230,48,66,363,210,44,02231.jpg,Sedan,13,0
2231,109,88,561,349,35,02232.jpg,Sedan,13,0
2232,31,2,357,176,28,02233.jpg,Coupe,21.5,1
2233,61,58,335,236,39,02234.jpg,Convertible,14,0
2234,203,497,2792,1959,66,02235.jpg,Sedan,28.7,1
2235,45,91,382,288,179,02236.jpg,Convertible,15,0
2236,14,41,291,165,161,02237.jpg,Convertible,18.4,0
2237,68,135,389,282,138,02238.jpg,Sedan,26.7,1
2238,55,41,969,673,133,02239.jpg,SUV,18.5,0
2239,185,495,1497,964,4,02240.jpg,Sedan,20.7,1
2240,204,227,627,511,27,02241.jpg,Convertible,21.3,1
2241,36,72,594,413,64,02242.jpg,Van,14.8,0
2242,122,123,503,292,169,02243.jpg,Van,14,0
2243,180,152,461,362,22,02244.jpg,Coupe,18,0
2244,17,30,405,278,48,02245.jpg,SUV,16.3,0
2245,128,203,922,710,164,02246.jpg,Sedan,21,1
2246,31,125,624,349,114,02247.jpg,Pickup Truck,15,0
2247,86,131,507,384,79,02248.jpg,Sedan,18.8,1
2248,114,79,600,356,178,02249.jpg,Hatchback,29,1
2249,19,39,630,351,188,02250.jpg,Sedan,29,1
2250,26,34,246,156,92,02251.jpg,Station Wagon,18.6,0
2251,35,53,272,190,162,02252.jpg,Sedan,20.8,1
2252,26,217,582,396,21,02253.jpg,Convertible,18.7,1
2253,52,49,668,354,124,02254.jpg,Pickup Truck,15,0
2254,60,41,365,169,181,02255.jpg,Sedan,23.7,1
2255,9,33,256,109,22,02256.jpg,Coupe,18,0
2256,6,42,1022,366,57,02257.jpg,Coupe,18.3,0
2257,51,81,655,408,26,02258.jpg,Sedan,26,1
2258,14,19,450,274,44,02259.jpg,Sedan,13,0
2259,24,180,605,398,40,02260.jpg,Sedan,11,0
2260,76,31,574,261,185,02261.jpg,Sedan,89,1
2261,57,112,543,316,193,02262.jpg,Hatchback,24,1
2262,89,129,532,412,177,02263.jpg,Sedan,14,0
2263,162,87,567,318,21,02264.jpg,Convertible,18.7,1
2264,39,72,653,462,75,02265.jpg,Pickup Truck,16,0
2265,67,44,180,113,52,02266.jpg,SUV,18.5,0
2266,28,67,479,284,19,02267.jpg,Hatchback,26,1
2267,90,65,546,397,71,02268.jpg,Van,14.8,0
2268,13,124,1967,1464,95,02269.jpg,SUV,14.8,0
2269,137,164,761,421,101,02270.jpg,Coupe,13,0
2270,18,24,250,166,125,02271.jpg,Pickup Truck,15.3,0
2271,41,31,753,468,183,02272.jpg,Hatchback,25,1
2272,228,83,1253,887,23,02273.jpg,Sedan,21,1
2273,57,50,388,218,4,02274.jpg,Sedan,20.7,1
2274,66,92,492,336,109,02275.jpg,SUV,16,0
2275,53,80,310,175,57,02276.jpg,Coupe,18.3,0
2276,96,46,487,186,137,02277.jpg,Sedan,20,1
2277,99,93,690,477,132,02278.jpg,SUV,23.2,1
2278,36,40,999,751,194,02279.jpg,Sedan,20.5,1
2279,190,139,508,394,132,02280.jpg,SUV,23.2,1
2280,56,33,579,395,93,02281.jpg,Coupe,16.5,0
2281,186,177,1284,819,112,02282.jpg,Coupe,14,0
2282,8,48,296,194,186,02283.jpg,SUV,15,0
2283,16,45,291,157,188,02284.jpg,Sedan,29,1
2284,1,5,396,213,174,02285.jpg,Van,20,1
2285,125,339,2008,1332,8,02286.jpg,Convertible,15.8,0
2286,12,20,377,281,34,02287.jpg,Coupe,16,0
2287,151,20,551,221,122,02288.jpg,Pickup Truck,18.6,0
2288,54,19,233,147,165,02289.jpg,Sedan,17.5,0
2289,65,15,232,116,119,02290.jpg,Van,13.2,0
2290,17,53,607,443,94,02291.jpg,SUV,17.3,0
2291,2,15,83,61,18,02292.jpg,Station Wagon,18,0
2292,37,415,1528,1060,178,02293.jpg,Hatchback,29,1
2293,40,35,424,256,86,02294.jpg,Pickup Truck,15.4,0
2294,8,141,618,344,70,02295.jpg,Pickup Truck,15.7,0
2295,101,66,555,407,68,02296.jpg,SUV,15.3,0
2296,32,62,603,423,120,02297.jpg,SUV,21,1
2297,82,103,973,669,111,02298.jpg,Pickup Truck,18.7,1
2298,131,15,459,205,68,02299.jpg,SUV,15.3,0
2299,13,10,298,194,105,02300.jpg,Sedan,24.7,1
2300,54,75,449,300,120,02301.jpg,SUV,21,1
2301,50,168,937,501,126,02302.jpg,Van,21.5,1
2302,27,151,623,391,50,02303.jpg,SUV,18.5,0
2303,38,74,244,179,16,02304.jpg,Sedan,15,0
2304,83,64,269,158,8,02305.jpg,Convertible,15.8,0
2305,29,95,557,375,77,02306.jpg,Convertible,21.3,1
2306,11,43,472,232,150,02307.jpg,Coupe,11,0
2307,44,79,584,392,67,02308.jpg,Sedan,29,1
2308,25,86,306,245,46,02309.jpg,Coupe,10,0
2309,20,102,376,225,107,02310.jpg,Convertible,18.2,0
2310,56,1,394,176,1,02311.jpg,SUV,10,0
2311,49,117,386,265,56,02312.jpg,Coupe,18,0
2312,33,114,434,293,156,02313.jpg,Sedan,19,1
2313,18,63,445,267,2,02314.jpg,Sedan,20,1
2314,9,42,581,395,172,02315.jpg,Coupe,26,1
2315,27,235,665,465,64,02316.jpg,Van,14.8,0
2316,21,6,623,453,64,02317.jpg,Van,14.8,0
2317,31,67,573,332,87,02318.jpg,Pickup Truck,15.4,0
2318,41,225,957,579,62,02319.jpg,SUV,21,1
2319,8,36,268,198,143,02320.jpg,SUV,16,0
2320,37,342,1263,786,160,02321.jpg,Coupe,18,0
2321,38,52,410,322,175,02322.jpg,Convertible,14,0
2322,71,45,752,302,25,02323.jpg,Coupe,20,1
2323,40,46,539,324,26,02324.jpg,Sedan,26,1
2324,34,51,382,258,15,02325.jpg,Coupe,14.8,0
2325,37,81,554,311,10,02326.jpg,Convertible,15,0
2326,18,27,298,211,148,02327.jpg,SUV,20.6,1
2327,153,215,606,464,101,02328.jpg,Coupe,13,0
2328,84,463,1915,1014,104,02329.jpg,Coupe,14,0
2329,4,19,276,199,162,02330.jpg,Sedan,20.8,1
2330,18,45,404,307,195,02331.jpg,SUV,16.8,0
2331,65,92,606,420,195,02332.jpg,SUV,16.8,0
2332,8,17,292,181,111,02333.jpg,Pickup Truck,18.7,1
2333,69,175,1133,643,25,02334.jpg,Coupe,20,1
2334,52,69,259,208,21,02335.jpg,Convertible,18.7,1
2335,71,83,266,174,37,02336.jpg,SUV,21,1
2336,39,151,492,392,153,02337.jpg,Coupe,11,0
2337,31,40,183,154,28,02338.jpg,Coupe,21.5,1
2338,26,26,268,160,92,02339.jpg,Station Wagon,18.6,0
2339,47,220,980,715,83,02340.jpg,Station Wagon,25,1
2340,10,52,194,109,18,02341.jpg,Station Wagon,18,0
2341,72,156,500,322,137,02342.jpg,Sedan,20,1
2342,34,19,254,159,38,02343.jpg,Convertible,22.4,1
2343,614,9,1279,329,194,02344.jpg,Sedan,20.5,1
2344,25,74,368,282,110,02345.jpg,SUV,25.2,1
2345,14,22,256,162,102,02346.jpg,Convertible,15,0
2346,11,27,392,210,68,02347.jpg,SUV,15.3,0
2347,63,95,423,249,107,02348.jpg,Convertible,18.2,0
2348,17,45,495,188,185,02349.jpg,Sedan,89,1
2349,35,259,609,466,17,02350.jpg,Sedan,18.3,0
2350,34,43,335,166,134,02351.jpg,Sedan,36,1
2351,36,89,569,382,43,02352.jpg,Coupe,13,0
2352,73,26,430,282,134,02353.jpg,Sedan,36,1
2353,12,81,280,188,62,02354.jpg,SUV,21,1
2354,42,120,741,478,182,02355.jpg,Sedan,24.8,1
2355,594,306,1520,1149,139,02356.jpg,Hatchback,26,1
2356,5,41,191,142,161,02357.jpg,Convertible,18.4,0
2357,51,38,603,432,169,02358.jpg,Van,14,0
2358,65,101,650,453,7,02359.jpg,Hatchback,19,1
2359,9,33,252,165,106,02360.jpg,Pickup Truck,17.1,0
2360,18,86,242,192,121,02361.jpg,SUV,19,1
2361,47,137,965,681,126,02362.jpg,Van,21.5,1
2362,26,25,283,157,1,02363.jpg,SUV,10,0
2363,373,56,2663,1915,3,02364.jpg,Sedan,21.3,1
2364,47,349,997,683,74,02365.jpg,Pickup Truck,16,0
2365,47,76,556,375,149,02366.jpg,SUV,23.6,1
2366,77,91,297,178,29,02367.jpg,Sedan,25.5,1
2367,20,112,685,454,66,02368.jpg,Sedan,28.7,1
2368,4,62,239,153,76,02369.jpg,SUV,16.4,0
2369,130,43,508,281,25,02370.jpg,Coupe,20,1
2370,89,164,473,287,97,02371.jpg,Sedan,18.7,1
2371,117,95,847,596,83,02372.jpg,Station Wagon,25,1
2372,27,131,957,591,167,02373.jpg,Sedan,24.2,1
2373,20,45,234,166,136,02374.jpg,Sedan,31.5,1
2374,13,48,512,297,110,02375.jpg,SUV,25.2,1
2375,323,345,1052,806,170,02376.jpg,Hatchback,27.7,1
2376,79,386,765,615,8,02377.jpg,Convertible,15.8,0
2377,105,88,252,156,9,02378.jpg,Coupe,15.8,0
2378,1,11,653,336,184,02379.jpg,Sedan,26.3,1
2379,114,193,1199,757,112,02380.jpg,Coupe,14,0
2380,185,261,716,427,39,02381.jpg,Convertible,14,0
2381,1,131,631,365,182,02382.jpg,Sedan,24.8,1
2382,17,4,260,175,88,02383.jpg,Van,18.6,0
2383,365,181,1895,1185,99,02384.jpg,Hatchback,30,1
2384,19,135,439,288,124,02385.jpg,Pickup Truck,15,0
2385,609,327,1047,560,41,02386.jpg,Sedan,13,0
2386,1,16,302,205,153,02387.jpg,Coupe,11,0
2387,21,29,463,290,60,02388.jpg,Station Wagon,24.9,1
2388,67,14,606,474,85,02389.jpg,Van,18.3,0
2389,131,96,1962,1470,146,02390.jpg,SUV,18,0
2390,56,63,367,245,37,02391.jpg,SUV,21,1
2391,17,13,197,115,196,02392.jpg,Convertible,36,1
2392,101,141,719,450,186,02393.jpg,SUV,15,0
2393,33,87,468,278,120,02394.jpg,SUV,21,1
2394,99,157,479,307,21,02395.jpg,Convertible,18.7,1
2395,21,50,627,394,87,02396.jpg,Pickup Truck,15.4,0
2396,46,240,1467,1115,140,02397.jpg,Sedan,23,1
2397,81,62,1201,729,86,02398.jpg,Pickup Truck,15.4,0
2398,12,90,624,423,121,02399.jpg,SUV,19,1
2399,6,1,216,74,18,02400.jpg,Station Wagon,18,0
2400,155,21,763,360,193,02401.jpg,Hatchback,24,1
2401,86,164,535,391,58,02402.jpg,SUV,19,1
2402,213,37,670,321,147,02403.jpg,SUV,17.5,0
2403,23,89,556,327,120,02404.jpg,SUV,21,1
2404,165,318,1135,923,167,02405.jpg,Sedan,24.2,1
2405,37,67,610,350,176,02406.jpg,Sedan,15,0
2406,49,42,200,167,196,02407.jpg,Convertible,36,1
2407,15,90,999,616,154,02408.jpg,SUV,16,0
2408,18,22,444,272,85,02409.jpg,Van,18.3,0
2409,16,46,251,185,33,02410.jpg,SUV,16.3,0
2410,182,64,435,281,52,02411.jpg,SUV,18.5,0
2411,198,196,907,643,20,02412.jpg,Sedan,16,0
2412,70,67,689,410,142,02413.jpg,SUV,16,0
2413,19,40,291,182,135,02414.jpg,Sedan,27.5,1
2414,412,350,1933,996,79,02415.jpg,Sedan,18.8,1
2415,15,108,419,274,28,02416.jpg,Coupe,21.5,1
2416,147,69,897,572,191,02417.jpg,Hatchback,24,1
2417,4,15,146,93,161,02418.jpg,Convertible,18.4,0
2418,68,140,522,323,30,02419.jpg,Station Wagon,20.3,1
2419,24,55,607,427,49,02420.jpg,Sedan,24,1
2420,222,229,869,665,159,02421.jpg,SUV,24.6,1
2421,3,50,294,191,51,02422.jpg,Sedan,19,1
2422,113,154,545,368,187,02423.jpg,Sedan,32.8,1
2423,59,82,440,266,193,02424.jpg,Hatchback,24,1
2424,20,99,926,631,154,02425.jpg,SUV,16,0
2425,78,155,733,471,35,02426.jpg,Sedan,13,0
2426,101,41,534,430,46,02427.jpg,Coupe,10,0
2427,5,5,92,62,123,02428.jpg,Convertible,33.5,1
2428,94,440,1049,917,98,02429.jpg,Hatchback,21.4,1
2429,53,145,570,384,126,02430.jpg,Van,21.5,1
2430,47,155,999,581,13,02431.jpg,Coupe,24.5,1
2431,12,84,672,421,58,02432.jpg,SUV,19,1
2432,70,58,253,141,51,02433.jpg,Sedan,19,1
2433,1,47,639,438,130,02434.jpg,Hatchback,30.5,1
2434,74,89,422,341,175,02435.jpg,Convertible,14,0
2435,33,117,587,408,61,02436.jpg,Sedan,21,1
2436,117,116,571,393,187,02437.jpg,Sedan,32.8,1
2437,7,41,787,431,7,02438.jpg,Hatchback,19,1
2438,13,103,624,414,64,02439.jpg,Van,14.8,0
2439,103,163,1192,623,89,02440.jpg,SUV,20.3,1
2440,28,135,948,750,20,02441.jpg,Sedan,16,0
2441,63,153,992,648,67,02442.jpg,Sedan,29,1
2442,74,62,617,411,124,02443.jpg,Pickup Truck,15,0
2443,70,60,737,541,113,02444.jpg,Pickup Truck,17.1,0
2444,30,99,743,427,48,02445.jpg,SUV,16.3,0
2445,60,126,839,578,153,02446.jpg,Coupe,11,0
2446,64,58,341,177,174,02447.jpg,Van,20,1
2447,3,226,1017,621,91,02448.jpg,Pickup Truck,15.5,0
2448,61,150,595,378,126,02449.jpg,Van,21.5,1
2449,51,99,595,382,49,02450.jpg,Sedan,24,1
2450,29,11,269,159,27,02451.jpg,Convertible,21.3,1
2451,20,44,249,161,44,02452.jpg,Sedan,13,0
2452,24,61,450,306,86,02453.jpg,Pickup Truck,15.4,0
2453,50,167,605,392,118,02454.jpg,SUV,22,1
2454,79,97,563,353,91,02455.jpg,Pickup Truck,15.5,0
2455,40,38,224,155,25,02456.jpg,Coupe,20,1
2456,126,227,885,551,5,02457.jpg,Sedan,23.7,1
2457,25,57,520,297,59,02458.jpg,Convertible,18.7,1
2458,12,171,623,423,72,02459.jpg,Coupe,21,1
2459,14,39,252,154,118,02460.jpg,SUV,22,1
2460,19,62,952,526,191,02461.jpg,Hatchback,24,1
2461,2,12,639,437,146,02462.jpg,SUV,18,0
2462,51,138,926,525,137,02463.jpg,Sedan,20,1
2463,18,99,615,433,13,02464.jpg,Coupe,24.5,1
2464,225,113,437,266,29,02465.jpg,Sedan,25.5,1
2465,105,10,788,596,122,02466.jpg,Pickup Truck,18.6,0
2466,26,18,698,468,139,02467.jpg,Hatchback,26,1
2467,80,366,951,637,35,02468.jpg,Sedan,13,0
2468,46,35,762,418,139,02469.jpg,Hatchback,26,1
2469,142,230,1476,983,130,02470.jpg,Hatchback,30.5,1
2470,268,144,1645,1078,151,02471.jpg,Coupe,13,0
2471,56,237,960,611,96,02472.jpg,Sedan,19.8,1
2472,107,279,1146,618,80,02473.jpg,Convertible,19.5,1
2473,182,155,1743,951,14,02474.jpg,Coupe,26,1
2474,34,214,1567,979,153,02475.jpg,Coupe,11,0
2475,80,10,376,306,143,02476.jpg,SUV,16,0
2476,156,1,1145,747,180,02477.jpg,Coupe,15,0
2477,180,22,519,229,21,02478.jpg,Convertible,18.7,1
2478,74,137,597,329,83,02479.jpg,Station Wagon,25,1
2479,43,133,751,400,34,02480.jpg,Coupe,16,0
2480,110,186,601,447,182,02481.jpg,Sedan,24.8,1
2481,126,98,822,572,125,02482.jpg,Pickup Truck,15.3,0
2482,17,33,389,281,88,02483.jpg,Van,18.6,0
2483,435,304,1008,622,10,02484.jpg,Convertible,15,0
2484,51,109,627,453,109,02485.jpg,SUV,16,0
2485,5,5,303,158,68,02486.jpg,SUV,15.3,0
2486,79,136,913,635,144,02487.jpg,Coupe,17.8,0
2487,35,201,730,466,87,02488.jpg,Pickup Truck,15.4,0
2488,1,49,202,148,153,02489.jpg,Coupe,11,0
2489,44,140,597,344,109,02490.jpg,SUV,16,0
2490,47,154,598,369,3,02491.jpg,Sedan,21.3,1
2491,26,60,373,255,135,02492.jpg,Sedan,27.5,1
2492,9,41,1015,640,44,02493.jpg,Sedan,13,0
2493,26,56,746,319,86,02494.jpg,Pickup Truck,15.4,0
2494,28,37,445,266,185,02495.jpg,Sedan,89,1
2495,41,95,607,379,118,02496.jpg,SUV,22,1
2496,130,170,911,675,144,02497.jpg,Coupe,17.8,0
2497,14,78,1005,709,108,02498.jpg,Van,17.5,0
2498,49,163,733,438,118,02499.jpg,SUV,22,1
2499,17,28,330,218,135,02500.jpg,Sedan,27.5,1
2500,1,159,400,286,158,02501.jpg,Convertible,12,0
2501,85,266,1021,579,67,02502.jpg,Sedan,29,1
2502,66,138,751,517,68,02503.jpg,SUV,15.3,0
2503,41,39,223,160,28,02504.jpg,Coupe,21.5,1
2504,1,9,141,63,18,02505.jpg,Station Wagon,18,0
2505,9,4,251,164,108,02506.jpg,Van,17.5,0
2506,67,126,774,492,165,02507.jpg,Sedan,17.5,0
2507,35,61,599,410,109,02508.jpg,SUV,16,0
2508,17,54,245,169,33,02509.jpg,SUV,16.3,0
2509,56,59,985,532,171,02510.jpg,Coupe,20.5,1
2510,57,62,967,600,132,02511.jpg,SUV,23.2,1
2511,64,16,692,449,87,02512.jpg,Pickup Truck,15.4,0
2512,24,141,539,455,154,02513.jpg,SUV,16,0
2513,208,274,1549,997,149,02514.jpg,SUV,23.6,1
2514,25,18,241,168,65,02515.jpg,Pickup Truck,17,0
2515,113,93,390,273,36,02516.jpg,Convertible,13,0
2516,102,195,675,504,61,02517.jpg,Sedan,21,1
2517,1,20,229,194,86,02518.jpg,Pickup Truck,15.4,0
2518,147,434,1954,1233,119,02519.jpg,Van,13.2,0
2519,68,86,547,336,46,02520.jpg,Coupe,10,0
2520,162,154,470,301,177,02521.jpg,Sedan,14,0
2521,96,299,967,705,89,02522.jpg,SUV,20.3,1
2522,43,26,776,569,96,02523.jpg,Sedan,19.8,1
2523,15,11,262,196,111,02524.jpg,Pickup Truck,18.7,1
2524,217,330,1103,711,185,02525.jpg,Sedan,89,1
2525,25,219,304,302,160,02526.jpg,Coupe,18,0
2526,2,92,595,480,172,02527.jpg,Coupe,26,1
2527,13,17,313,178,39,02528.jpg,Convertible,14,0
2528,48,92,582,368,184,02529.jpg,Sedan,26.3,1
2529,12,18,256,163,162,02530.jpg,Sedan,20.8,1
2530,171,138,535,366,89,02531.jpg,SUV,20.3,1
2531,22,67,1408,859,98,02532.jpg,Hatchback,21.4,1
2532,15,150,626,452,77,02533.jpg,Convertible,21.3,1
2533,198,213,589,377,40,02534.jpg,Sedan,11,0
2534,66,82,673,564,130,02535.jpg,Hatchback,30.5,1
2535,92,84,564,402,78,02536.jpg,Van,20,1
2536,37,36,246,157,80,02537.jpg,Convertible,19.5,1
2537,54,162,565,356,78,02538.jpg,Van,20,1
2538,64,121,365,261,19,02539.jpg,Hatchback,26,1
2539,7,133,716,444,2,02540.jpg,Sedan,20,1
2540,20,12,651,475,45,02541.jpg,Convertible,10,0
2541,104,102,915,581,155,02542.jpg,SUV,18,0
2542,22,58,179,136,80,02543.jpg,Convertible,19.5,1
2543,39,275,1143,810,57,02544.jpg,Coupe,18.3,0
2544,14,53,251,194,84,02545.jpg,Station Wagon,24,1
2545,12,40,251,167,54,02546.jpg,Pickup Truck,21,1
2546,70,165,542,309,87,02547.jpg,Pickup Truck,15.4,0
2547,23,56,620,429,119,02548.jpg,Van,13.2,0
2548,189,218,1063,588,45,02549.jpg,Convertible,10,0
2549,20,170,639,421,29,02550.jpg,Sedan,25.5,1
2550,32,43,186,124,106,02551.jpg,Pickup Truck,17.1,0
2551,37,74,269,169,105,02552.jpg,Sedan,24.7,1
2552,51,193,593,381,43,02553.jpg,Coupe,13,0
2553,106,152,928,618,127,02554.jpg,Van,18.5,0
2554,93,162,714,418,133,02555.jpg,SUV,18.5,0
2555,10,31,293,157,21,02556.jpg,Convertible,18.7,1
2556,30,31,189,130,88,02557.jpg,Van,18.6,0
2557,11,42,251,157,148,02558.jpg,SUV,20.6,1
2558,16,26,690,462,81,02559.jpg,Convertible,21.8,1
2559,16,49,383,277,134,02560.jpg,Sedan,36,1
2560,51,4,508,255,24,02561.jpg,Sedan,15.5,0
